,true_value,is_correct,predicted_value
7715,3,1,3.0
7716,9,1,9.0
7717,5,1,5.0
7718,1,1,1.0
7719,6,0,0.0
7720,9,1,9.0
7721,2,0,8.0
7722,7,1,7.0
7723,4,0,2.0
7724,3,1,3.0
7725,5,1,5.0
7726,7,1,7.0
7727,2,1,2.0
7728,7,1,7.0
7729,2,1,2.0
7730,8,1,8.0
7731,7,1,7.0
7732,5,1,5.0
7733,4,1,4.0
7734,5,0,9.0
7735,9,0,7.0
7736,4,1,4.0
7737,3,1,3.0
7738,5,1,5.0
7739,0,1,0.0
7740,2,1,2.0
7741,5,0,7.0
7742,5,1,5.0
7743,3,1,3.0
7744,1,1,1.0
7745,9,1,9.0
7746,3,1,3.0
7747,7,1,7.0
7748,1,1,1.0
7749,0,1,0.0
7750,3,1,3.0
7751,4,1,4.0
7752,4,1,4.0
7753,2,0,4.0
7754,5,1,5.0
7755,7,0,9.0
7756,2,1,2.0
7757,1,1,1.0
7758,1,1,1.0
7759,7,0,9.0
7760,7,1,7.0
7761,7,1,7.0
7762,0,1,0.0
7763,1,1,1.0
7764,6,0,4.0
7765,8,1,8.0
7766,5,0,9.0
7767,2,1,2.0
7768,5,1,5.0
7769,3,0,4.0
7770,7,1,7.0
7771,8,1,8.0
7772,7,1,7.0
7773,7,1,7.0
7774,0,1,0.0
7775,8,1,8.0
7776,5,1,5.0
7777,6,0,0.0
7778,6,0,0.0
7779,5,0,7.0
7780,5,1,5.0
7781,6,0,4.0
7782,7,1,7.0
7783,7,1,7.0
7784,9,1,9.0
7785,7,1,7.0
7786,1,1,1.0
7787,0,1,0.0
7788,0,1,0.0
7789,8,1,8.0
7790,0,1,0.0
7791,4,0,3.0
7792,0,1,0.0
7793,6,1,6.0
7794,4,1,4.0
7795,5,1,5.0
7796,5,1,5.0
7797,0,1,0.0
7798,5,0,7.0
7799,3,1,3.0
7800,6,0,3.0
7801,4,1,4.0
7802,5,1,5.0
7803,0,1,0.0
7804,7,1,7.0
7805,1,1,1.0
7806,8,1,8.0
7807,7,1,7.0
7808,1,1,1.0
7809,3,1,3.0
7810,2,1,2.0
7811,0,0,8.0
7812,6,0,4.0
7813,7,1,7.0
7814,3,1,3.0
7815,7,0,5.0
7816,4,1,4.0
7817,8,1,8.0
7818,0,0,6.0
7819,3,1,3.0
7820,9,1,9.0
7821,4,1,4.0
7822,0,1,0.0
7823,3,0,0.0
7824,0,1,0.0
7825,8,1,8.0
7826,7,1,7.0
7827,3,1,3.0
7828,3,1,3.0
7829,6,0,0.0
7830,5,1,5.0
7831,0,0,4.0
7832,1,1,1.0
7833,5,1,5.0
7834,0,1,0.0
7835,9,1,9.0
7836,9,1,9.0
7837,1,0,3.0
7838,3,1,3.0
7839,0,1,0.0
7840,6,1,6.0
7841,1,1,1.0
7842,6,0,2.0
7843,6,0,0.0
7844,5,0,7.0
7845,7,1,7.0
7846,2,0,4.0
7847,4,0,2.0
7848,0,1,0.0
7849,9,1,9.0
7850,2,0,4.0
7851,6,0,3.0
7852,8,1,8.0
7853,2,0,4.0
7854,8,1,8.0
7855,3,1,3.0
7856,7,1,7.0
7857,7,1,7.0
7858,3,1,3.0
7859,3,1,3.0
7860,9,1,9.0
7861,5,1,5.0
7862,7,1,7.0
7863,6,0,3.0
7864,0,1,0.0
7865,9,1,9.0
7866,4,1,4.0
7867,5,0,7.0
7868,0,1,0.0
7869,7,1,7.0
7870,2,1,2.0
7871,9,1,9.0
7872,5,1,5.0
7873,5,0,9.0
7874,8,1,8.0
7875,7,1,7.0
7876,1,0,4.0
7877,9,1,9.0
7878,5,0,9.0
7879,6,1,6.0
7880,3,1,3.0
7881,6,0,0.0
7882,3,1,3.0
7883,0,1,0.0
7884,2,0,4.0
7885,7,1,7.0
7886,6,0,4.0
7887,4,1,4.0
7888,2,1,2.0
7889,5,1,5.0
7890,4,1,4.0
7891,1,1,1.0
7892,5,1,5.0
7893,7,1,7.0
7894,9,1,9.0
7895,7,1,7.0
7896,3,1,3.0
7897,9,1,9.0
7898,8,1,8.0
7899,0,0,8.0
7900,5,1,5.0
7901,1,1,1.0
7902,9,1,9.0
7903,6,0,0.0
7904,1,0,0.0
7905,0,1,0.0
7906,6,0,4.0
7907,8,1,8.0
7908,0,1,0.0
7909,7,1,7.0
7910,6,1,6.0
7911,9,1,9.0
7912,8,1,8.0
7913,8,1,8.0
7914,4,0,3.0
7915,4,0,3.0
7916,4,1,4.0
7917,1,1,1.0
7918,7,1,7.0
7919,7,1,7.0
7920,1,1,1.0
7921,1,0,4.0
7922,6,1,6.0
7923,7,1,7.0
7924,6,0,0.0
7925,3,1,3.0
7926,2,1,2.0
7927,8,1,8.0
7928,7,1,7.0
7929,8,1,8.0
7930,7,1,7.0
7931,9,1,9.0
7932,1,1,1.0
7933,1,1,1.0
7934,3,1,3.0
7935,8,1,8.0
7936,9,0,7.0
7937,5,0,9.0
7938,9,1,9.0
7939,1,1,1.0
7940,0,1,0.0
7941,6,0,8.0
7942,3,1,3.0
7943,4,1,4.0
7944,4,1,4.0
7945,4,1,4.0
7946,7,1,7.0
7947,1,1,1.0
7948,3,0,4.0
7949,0,1,0.0
7950,1,1,1.0
7951,5,1,5.0
7952,4,0,8.0
7953,4,1,4.0
7954,9,1,9.0
7955,2,1,2.0
7956,4,1,4.0
7957,2,1,2.0
7958,2,0,4.0
7959,6,0,0.0
7960,7,1,7.0
7961,7,0,9.0
7962,6,0,4.0
7963,7,1,7.0
7964,1,1,1.0
7965,4,1,4.0
7966,0,1,0.0
7967,8,1,8.0
7968,3,1,3.0
7969,3,1,3.0
7970,5,1,5.0
7971,6,0,4.0
7972,0,1,0.0
7973,8,1,8.0
7974,3,1,3.0
7975,0,1,0.0
7976,2,0,4.0
7977,0,1,0.0
7978,1,1,1.0
7979,8,1,8.0
7980,4,1,4.0
7981,0,0,3.0
7982,2,1,2.0
7983,9,0,7.0
7984,5,1,5.0
7985,4,1,4.0
7986,4,0,3.0
7987,5,1,5.0
7988,2,1,2.0
7989,1,1,1.0
7990,6,0,0.0
7991,4,1,4.0
7992,6,0,4.0
7993,5,1,5.0
7994,8,1,8.0
7995,0,1,0.0
7996,7,1,7.0
7997,3,1,3.0
7998,2,0,0.0
7999,6,0,4.0
8000,7,1,7.0
8001,2,0,4.0
8002,2,1,2.0
8003,3,1,3.0
8004,6,0,4.0
8005,6,0,4.0
8006,2,0,4.0
8007,0,1,0.0
8008,3,1,3.0
8009,2,0,4.0
8010,5,1,5.0
8011,1,1,1.0
8012,7,1,7.0
8013,5,0,7.0
8014,2,0,4.0
8015,5,1,5.0
8016,7,1,7.0
8017,7,0,9.0
8018,9,1,9.0
8019,9,1,9.0
8020,9,1,9.0
8021,2,1,2.0
8022,0,1,0.0
8023,9,1,9.0
8024,2,1,2.0
8025,0,1,0.0
8026,5,0,9.0
8027,5,1,5.0
8028,5,1,5.0
8029,0,1,0.0
8030,5,1,5.0
8031,0,0,3.0
8032,6,0,0.0
8033,6,0,0.0
8034,0,1,0.0
8035,6,0,2.0
8036,9,1,9.0
8037,9,1,9.0
8038,2,0,4.0
8039,4,0,3.0
8040,5,1,5.0
8041,4,1,4.0
8042,0,1,0.0
8043,1,1,1.0
8044,0,1,0.0
8045,8,1,8.0
8046,9,1,9.0
8047,5,1,5.0
8048,7,1,7.0
8049,3,1,3.0
8050,0,1,0.0
8051,2,1,2.0
8052,4,1,4.0
8053,1,1,1.0
8054,3,0,0.0
8055,8,1,8.0
8056,1,1,1.0
8057,8,1,8.0
8058,2,0,4.0
8059,0,0,6.0
8060,6,0,4.0
8061,9,1,9.0
8062,8,1,8.0
8063,5,1,5.0
8064,1,1,1.0
8065,2,0,4.0
8066,4,1,4.0
8067,0,1,0.0
8068,9,1,9.0
8069,6,0,8.0
8070,8,0,5.0
8071,8,0,7.0
8072,0,1,0.0
8073,7,1,7.0
8074,1,0,3.0
8075,6,1,6.0
8076,9,1,9.0
8077,8,1,8.0
8078,9,1,9.0
8079,9,1,9.0
8080,4,1,4.0
8081,9,1,9.0
8082,6,0,4.0
8083,3,1,3.0
8084,3,1,3.0
8085,4,1,4.0
8086,5,0,9.0
8087,0,1,0.0
8088,8,1,8.0
8089,0,1,0.0
8090,4,1,4.0
8091,0,0,6.0
8092,3,1,3.0
8093,0,1,0.0
8094,0,1,0.0
8095,0,1,0.0
8096,3,1,3.0
8097,3,1,3.0
8098,5,1,5.0
8099,9,1,9.0
8100,4,1,4.0
8101,7,1,7.0
8102,1,1,1.0
8103,5,1,5.0
8104,4,1,4.0
8105,1,1,1.0
8106,6,0,4.0
8107,1,1,1.0
8108,7,1,7.0
8109,9,1,9.0
8110,4,1,4.0
8111,3,0,0.0
8112,4,1,4.0
8113,5,1,5.0
8114,2,0,4.0
8115,9,1,9.0
8116,4,1,4.0
8117,9,1,9.0
8118,8,1,8.0
8119,8,1,8.0
8120,7,1,7.0
8121,4,1,4.0
8122,2,1,2.0
8123,3,1,3.0
8124,9,1,9.0
8125,3,1,3.0
8126,6,1,6.0
8127,7,1,7.0
8128,0,1,0.0
8129,2,1,2.0
8130,7,0,5.0
8131,0,1,0.0
8132,6,0,2.0
8133,1,1,1.0
8134,0,1,0.0
8135,5,1,5.0
8136,7,1,7.0
8137,0,0,3.0
8138,5,1,5.0
8139,9,1,9.0
8140,4,1,4.0
8141,3,1,3.0
8142,2,0,4.0
8143,8,1,8.0
8144,5,1,5.0
8145,8,1,8.0
8146,1,1,1.0
8147,9,1,9.0
8148,6,0,2.0
8149,7,1,7.0
8150,6,1,6.0
8151,7,1,7.0
8152,3,1,3.0
8153,6,0,0.0
8154,4,0,2.0
8155,5,1,5.0
8156,1,0,8.0
8157,8,1,8.0
8158,8,1,8.0
8159,8,1,8.0
8160,7,1,7.0
8161,4,1,4.0
8162,6,0,0.0
8163,5,1,5.0
8164,1,1,1.0
8165,5,0,9.0
8166,9,1,9.0
8167,6,0,4.0
8168,0,1,0.0
8169,9,1,9.0
8170,5,1,5.0
8171,8,1,8.0
8172,5,1,5.0
8173,7,1,7.0
8174,3,1,3.0
8175,9,1,9.0
8176,8,1,8.0
8177,3,1,3.0
8178,4,1,4.0
8179,6,0,8.0
8180,5,1,5.0
8181,7,1,7.0
8182,5,1,5.0
8183,1,1,1.0
8184,1,1,1.0
8185,5,0,7.0
8186,4,1,4.0
8187,1,1,1.0
8188,8,1,8.0
8189,5,0,9.0
8190,8,1,8.0
8191,2,0,4.0
8192,9,1,9.0
8193,6,1,6.0
8194,3,1,3.0
8195,3,1,3.0
8196,4,1,4.0
8197,0,1,0.0
8198,2,1,2.0
8199,4,1,4.0
8200,1,1,1.0
8201,1,1,1.0
8202,6,0,4.0
8203,7,1,7.0
8204,3,0,8.0
8205,9,0,7.0
8206,0,1,0.0
8207,2,1,2.0
8208,8,1,8.0
8209,8,1,8.0
8210,8,1,8.0
8211,6,0,8.0
8212,7,1,7.0
8213,7,1,7.0
8214,1,1,1.0
8215,2,1,2.0
8216,6,0,0.0
8217,6,0,2.0
8218,1,1,1.0
8219,6,1,6.0
8220,0,1,0.0
8221,2,1,2.0
8222,5,0,7.0
8223,8,1,8.0
8224,2,1,2.0
8225,4,1,4.0
8226,2,1,2.0
8227,3,1,3.0
8228,1,1,1.0
8229,5,0,7.0
8230,5,0,7.0
8231,4,1,4.0
8232,4,1,4.0
8233,0,1,0.0
8234,5,1,5.0
8235,4,1,4.0
8236,7,1,7.0
8237,6,0,0.0
8238,3,1,3.0
8239,4,1,4.0
8240,5,1,5.0
8241,5,0,9.0
8242,7,1,7.0
8243,5,1,5.0
8244,7,1,7.0
8245,0,1,0.0
8246,1,1,1.0
8247,1,1,1.0
8248,9,1,9.0
8249,7,1,7.0
8250,5,0,9.0
8251,0,1,0.0
8252,1,1,1.0
8253,9,1,9.0
8254,6,1,6.0
8255,3,1,3.0
8256,6,0,4.0
8257,5,1,5.0
8258,4,1,4.0
8259,3,0,0.0
8260,6,0,4.0
8261,5,1,5.0
8262,7,1,7.0
8263,2,1,2.0
8264,2,1,2.0
8265,2,1,2.0
8266,0,0,3.0
8267,5,1,5.0
8268,6,0,3.0
8269,6,0,4.0
8270,3,1,3.0
8271,7,1,7.0
8272,8,1,8.0
8273,6,0,3.0
8274,2,0,4.0
8275,6,0,2.0
8276,1,1,1.0
8277,1,0,3.0
8278,7,1,7.0
8279,5,0,9.0
8280,2,0,4.0
8281,5,1,5.0
8282,3,1,3.0
8283,4,1,4.0
8284,8,1,8.0
8285,5,1,5.0
8286,8,1,8.0
8287,8,0,6.0
8288,6,0,4.0
8289,1,1,1.0
8290,2,0,4.0
8291,3,1,3.0
8292,5,0,7.0
8293,6,0,2.0
8294,9,1,9.0
8295,0,1,0.0
8296,4,1,4.0
8297,5,0,7.0
8298,2,1,2.0
8299,3,1,3.0
8300,4,1,4.0
8301,9,1,9.0
8302,5,1,5.0
8303,5,1,5.0
8304,9,1,9.0
8305,4,1,4.0
8306,6,0,3.0
8307,4,1,4.0
8308,1,1,1.0
8309,1,1,1.0
8310,8,1,8.0
8311,9,1,9.0
8312,4,1,4.0
8313,4,1,4.0
8314,2,1,2.0
8315,3,1,3.0
8316,3,1,3.0
8317,0,0,3.0
8318,7,1,7.0
8319,1,1,1.0
8320,8,1,8.0
8321,8,1,8.0
8322,5,0,9.0
8323,0,1,0.0
8324,0,0,3.0
8325,7,1,7.0
8326,7,1,7.0
8327,1,1,1.0
8328,0,1,0.0
8329,1,1,1.0
8330,4,1,4.0
8331,1,1,1.0
8332,9,1,9.0
8333,0,1,0.0
8334,4,1,4.0
8335,1,1,1.0
8336,1,0,0.0
8337,0,1,0.0
8338,7,0,9.0
8339,3,1,3.0
8340,7,1,7.0
8341,3,1,3.0
8342,9,1,9.0
8343,0,1,0.0
8344,1,1,1.0
8345,8,1,8.0
8346,9,1,9.0
8347,0,1,0.0
8348,0,0,6.0
8349,6,0,4.0
8350,0,1,0.0
8351,9,1,9.0
8352,1,1,1.0
8353,6,0,0.0
8354,1,1,1.0
8355,2,1,2.0
8356,7,1,7.0
8357,8,1,8.0
8358,0,1,0.0
8359,5,1,5.0
8360,6,0,0.0
8361,8,1,8.0
8362,2,1,2.0
8363,5,0,9.0
8364,5,1,5.0
8365,1,0,3.0
8366,5,1,5.0
8367,9,1,9.0
8368,1,1,1.0
8369,8,1,8.0
8370,5,1,5.0
8371,3,1,3.0
8372,1,1,1.0
8373,6,0,2.0
8374,6,0,2.0
8375,0,1,0.0
8376,7,1,7.0
8377,3,1,3.0
8378,5,1,5.0
8379,4,1,4.0
8380,8,1,8.0
8381,0,1,0.0
8382,7,0,9.0
8383,1,1,1.0
8384,2,1,2.0
8385,3,1,3.0
8386,9,1,9.0
8387,8,1,8.0
8388,3,1,3.0
8389,8,1,8.0
8390,7,1,7.0
8391,7,1,7.0
8392,9,1,9.0
8393,7,1,7.0
8394,0,1,0.0
8395,9,1,9.0
8396,4,0,2.0
8397,0,1,0.0
8398,9,1,9.0
8399,6,1,6.0
8400,1,1,1.0
8401,9,1,9.0
8402,8,1,8.0
8403,6,1,6.0
8404,3,1,3.0
8405,7,0,9.0
8406,4,0,2.0
8407,9,1,9.0
8408,5,1,5.0
8409,4,1,4.0
8410,7,1,7.0
8411,1,1,1.0
8412,2,1,2.0
8413,1,1,1.0
8414,2,0,4.0
8415,3,1,3.0
8416,9,1,9.0
8417,2,0,4.0
8418,0,1,0.0
8419,5,0,7.0
8420,0,0,3.0
8421,0,1,0.0
8422,5,1,5.0
8423,5,1,5.0
8424,4,1,4.0
8425,0,1,0.0
8426,9,1,9.0
8427,9,1,9.0
8428,1,1,1.0
8429,6,0,0.0
8430,7,1,7.0
8431,7,1,7.0
8432,7,1,7.0
8433,4,1,4.0
8434,5,1,5.0
8435,1,1,1.0
8436,2,0,4.0
8437,0,1,0.0
8438,6,0,4.0
8439,3,1,3.0
8440,8,1,8.0
8441,9,1,9.0
8442,8,1,8.0
8443,4,1,4.0
8444,1,1,1.0
8445,0,1,0.0
8446,8,1,8.0
8447,3,1,3.0
8448,9,1,9.0
8449,8,1,8.0
8450,8,1,8.0
8451,7,1,7.0
8452,8,1,8.0
8453,3,1,3.0
8454,0,0,6.0
8455,0,1,0.0
8456,7,1,7.0
8457,4,0,6.0
8458,8,1,8.0
8459,6,0,0.0
8460,9,1,9.0
8461,9,1,9.0
8462,4,1,4.0
8463,5,0,7.0
8464,7,1,7.0
8465,2,1,2.0
8466,2,1,2.0
8467,1,1,1.0
8468,5,1,5.0
8469,3,0,4.0
8470,4,1,4.0
8471,0,0,3.0
8472,5,1,5.0
8473,5,1,5.0
8474,0,1,0.0
8475,8,1,8.0
8476,4,1,4.0
8477,7,0,9.0
8478,8,1,8.0
8479,9,1,9.0
8480,4,1,4.0
8481,2,1,2.0
8482,1,1,1.0
8483,7,0,9.0
8484,4,1,4.0
8485,4,1,4.0
8486,4,1,4.0
8487,9,1,9.0
8488,4,1,4.0
8489,3,1,3.0
8490,6,0,4.0
8491,0,1,0.0
8492,7,0,9.0
8493,7,1,7.0
8494,8,1,8.0
8495,0,1,0.0
8496,9,1,9.0
8497,1,1,1.0
8498,2,1,2.0
8499,6,1,6.0
8500,2,1,2.0
8501,9,1,9.0
8502,7,1,7.0
8503,1,1,1.0
8504,9,1,9.0
8505,7,0,9.0
8506,3,1,3.0
8507,3,1,3.0
8508,1,1,1.0
8509,2,1,2.0
8510,3,1,3.0
8511,5,1,5.0
8512,4,0,3.0
8513,3,1,3.0
8514,7,1,7.0
8515,4,1,4.0
8516,1,1,1.0
8517,4,1,4.0
8518,6,0,4.0
8519,6,0,2.0
8520,7,1,7.0
8521,5,1,5.0
8522,4,1,4.0
8523,6,0,4.0
8524,7,1,7.0
8525,9,0,7.0
8526,8,1,8.0
8527,1,1,1.0
8528,8,1,8.0
8529,1,1,1.0
8530,2,1,2.0
8531,2,1,2.0
8532,5,0,7.0
8533,5,1,5.0
8534,6,0,0.0
8535,1,1,1.0
8536,4,1,4.0
8537,6,0,2.0
8538,6,1,6.0
8539,1,1,1.0
8540,2,1,2.0
8541,0,1,0.0
8542,7,1,7.0
8543,6,1,6.0
8544,8,1,8.0
8545,8,0,5.0
8546,2,1,2.0
8547,8,1,8.0
8548,4,0,2.0
8549,5,1,5.0
8550,0,1,0.0
8551,0,1,0.0
8552,1,1,1.0
8553,7,1,7.0
8554,9,1,9.0
8555,7,1,7.0
8556,4,0,3.0
8557,9,0,5.0
8558,4,1,4.0
8559,0,1,0.0
8560,2,0,4.0
8561,8,1,8.0
8562,7,1,7.0
8563,1,1,1.0
8564,0,1,0.0
8565,8,1,8.0
8566,7,0,9.0
8567,6,0,8.0
8568,8,0,2.0
8569,4,1,4.0
8570,8,1,8.0
8571,2,0,4.0
8572,8,1,8.0
8573,0,1,0.0
8574,1,1,1.0
8575,5,0,7.0
8576,3,1,3.0
8577,8,1,8.0
8578,1,1,1.0
8579,7,1,7.0
8580,4,0,2.0
8581,9,1,9.0
8582,3,1,3.0
8583,7,1,7.0
8584,9,1,9.0
8585,5,1,5.0
8586,1,1,1.0
8587,8,1,8.0
8588,3,0,0.0
8589,0,1,0.0
8590,9,1,9.0
8591,3,0,0.0
8592,6,0,0.0
8593,2,1,2.0
8594,4,1,4.0
8595,2,1,2.0
8596,7,1,7.0
8597,6,0,0.0
8598,2,0,0.0
8599,9,1,9.0
8600,8,1,8.0
8601,8,1,8.0
8602,1,1,1.0
8603,5,1,5.0
8604,7,1,7.0
8605,7,1,7.0
8606,1,1,1.0
8607,9,0,7.0
8608,5,1,5.0
8609,4,0,3.0
8610,1,1,1.0
8611,0,1,0.0
8612,7,1,7.0
8613,8,1,8.0
8614,7,1,7.0
8615,3,1,3.0
8616,7,1,7.0
8617,6,0,1.0
8618,2,0,8.0
8619,5,1,5.0
8620,5,1,5.0
8621,4,1,4.0
8622,6,1,6.0
8623,7,1,7.0
8624,2,0,4.0
8625,6,0,0.0
8626,3,1,3.0
8627,2,0,4.0
8628,0,1,0.0
8629,4,1,4.0
8630,7,1,7.0
8631,8,1,8.0
8632,6,0,2.0
8633,6,0,4.0
8634,0,1,0.0
8635,1,1,1.0
8636,5,1,5.0
8637,3,1,3.0
8638,8,1,8.0
8639,3,1,3.0
8640,9,1,9.0
8641,7,1,7.0
8642,1,1,1.0
8643,7,1,7.0
8644,1,1,1.0
8645,0,1,0.0
8646,3,1,3.0
8647,8,1,8.0
8648,5,1,5.0
8649,0,1,0.0
8650,0,1,0.0
8651,6,0,4.0
8652,4,1,4.0
8653,1,1,1.0
8654,1,1,1.0
8655,2,1,2.0
8656,9,1,9.0
8657,0,1,0.0
8658,6,0,8.0
8659,2,1,2.0
8660,1,1,1.0
8661,3,1,3.0
8662,2,0,4.0
8663,7,1,7.0
8664,6,0,3.0
8665,1,1,1.0
8666,8,1,8.0
8667,5,0,7.0
8668,7,1,7.0
8669,2,0,0.0
8670,0,1,0.0
8671,5,1,5.0
8672,0,1,0.0
8673,4,1,4.0
8674,6,0,4.0
8675,2,0,4.0
8676,2,1,2.0
8677,5,1,5.0
8678,4,1,4.0
8679,1,1,1.0
8680,8,1,8.0
8681,2,1,2.0
8682,1,1,1.0
8683,5,0,7.0
8684,3,1,3.0
8685,8,1,8.0
8686,8,1,8.0
8687,9,1,9.0
8688,9,1,9.0
8689,0,1,0.0
8690,1,1,1.0
8691,8,1,8.0
8692,1,1,1.0
8693,4,1,4.0
8694,9,1,9.0
8695,0,1,0.0
8696,3,1,3.0
8697,1,1,1.0
8698,1,1,1.0
8699,4,1,4.0
8700,7,1,7.0
8701,8,1,8.0
8702,3,1,3.0
8703,4,1,4.0
8704,9,0,7.0
8705,6,0,0.0
8706,6,0,2.0
8707,8,1,8.0
8708,3,0,4.0
8709,8,1,8.0
8710,2,0,4.0
8711,9,1,9.0
8712,4,1,4.0
8713,7,1,7.0
8714,7,1,7.0
8715,0,0,3.0
8716,3,1,3.0
8717,0,0,6.0
8718,2,0,4.0
8719,5,1,5.0
8720,7,1,7.0
8721,3,1,3.0
8722,7,1,7.0
8723,4,1,4.0
8724,6,0,4.0
8725,0,1,0.0
8726,9,1,9.0
8727,3,1,3.0
8728,6,0,0.0
8729,5,1,5.0
8730,4,1,4.0
8731,1,1,1.0
8732,2,1,2.0
8733,1,1,1.0
8734,8,1,8.0
8735,1,1,1.0
8736,9,1,9.0
8737,4,1,4.0
8738,8,1,8.0
8739,9,1,9.0
8740,9,1,9.0
8741,3,1,3.0
8742,3,1,3.0
8743,7,1,7.0
8744,0,1,0.0
8745,6,0,0.0
8746,6,0,2.0
8747,1,1,1.0
8748,6,0,0.0
8749,6,0,4.0
8750,6,1,6.0
8751,4,1,4.0
8752,2,0,4.0
8753,2,1,2.0
8754,7,0,9.0
8755,0,1,0.0
8756,6,0,0.0
8757,1,0,0.0
8758,2,0,4.0
8759,0,1,0.0
8760,0,1,0.0
8761,1,1,1.0
8762,6,0,3.0
8763,0,0,8.0
8764,3,0,4.0
8765,5,0,9.0
8766,7,1,7.0
8767,9,1,9.0
8768,1,0,4.0
8769,6,1,6.0
8770,3,1,3.0
8771,7,1,7.0
8772,5,0,9.0
8773,1,1,1.0
8774,2,0,4.0
8775,7,1,7.0
8776,7,1,7.0
8777,5,0,8.0
8778,8,1,8.0
8779,0,1,0.0
8780,9,1,9.0
8781,1,1,1.0
8782,0,1,0.0
8783,1,1,1.0
8784,6,0,4.0
8785,9,1,9.0
8786,1,1,1.0
8787,6,0,2.0
8788,5,1,5.0
8789,3,1,3.0
8790,3,1,3.0
8791,0,1,0.0
8792,7,1,7.0
8793,1,1,1.0
8794,2,1,2.0
8795,7,1,7.0
8796,9,1,9.0
8797,3,1,3.0
8798,7,1,7.0
8799,4,1,4.0
8800,4,1,4.0
8801,4,1,4.0
8802,6,1,6.0
8803,7,1,7.0
8804,4,1,4.0
8805,7,1,7.0
8806,3,0,0.0
8807,1,0,3.0
8808,7,1,7.0
8809,8,1,8.0
8810,8,1,8.0
8811,7,1,7.0
8812,0,1,0.0
8813,1,1,1.0
8814,4,1,4.0
8815,0,1,0.0
8816,9,1,9.0
8817,7,1,7.0
8818,9,1,9.0
8819,9,1,9.0
8820,1,1,1.0
8821,2,1,2.0
8822,0,1,0.0
8823,4,1,4.0
8824,7,1,7.0
8825,4,1,4.0
8826,3,1,3.0
8827,4,0,3.0
8828,1,1,1.0
8829,7,1,7.0
8830,5,1,5.0
8831,7,1,7.0
8832,0,0,8.0
8833,9,1,9.0
8834,0,0,8.0
8835,0,1,0.0
8836,3,1,3.0
8837,1,1,1.0
8838,4,1,4.0
8839,7,1,7.0
8840,9,1,9.0
8841,3,1,3.0
8842,6,0,4.0
8843,7,1,7.0
8844,8,1,8.0
8845,4,1,4.0
8846,7,1,7.0
8847,4,1,4.0
8848,0,1,0.0
8849,8,1,8.0
8850,3,1,3.0
8851,0,1,0.0
8852,1,1,1.0
8853,7,1,7.0
8854,9,1,9.0
8855,6,0,2.0
8856,9,1,9.0
8857,1,1,1.0
8858,4,1,4.0
8859,6,0,2.0
8860,7,1,7.0
8861,1,1,1.0
8862,0,1,0.0
8863,6,1,6.0
8864,3,1,3.0
8865,7,1,7.0
8866,3,1,3.0
8867,1,1,1.0
8868,8,1,8.0
8869,6,0,4.0
8870,5,1,5.0
8871,9,0,7.0
8872,5,0,7.0
8873,8,1,8.0
8874,1,1,1.0
8875,0,1,0.0
8876,9,1,9.0
8877,2,0,0.0
8878,6,0,3.0
8879,2,0,8.0
8880,1,1,1.0
8881,1,1,1.0
8882,4,1,4.0
8883,7,1,7.0
8884,3,1,3.0
8885,0,1,0.0
8886,7,1,7.0
8887,5,0,9.0
8888,8,1,8.0
8889,9,1,9.0
8890,5,1,5.0
8891,4,1,4.0
8892,0,1,0.0
8893,4,1,4.0
8894,7,1,7.0
8895,2,1,2.0
8896,3,1,3.0
8897,8,1,8.0
8898,3,1,3.0
8899,8,1,8.0
8900,1,0,3.0
8901,1,1,1.0
8902,2,1,2.0
8903,4,1,4.0
8904,8,1,8.0
8905,1,1,1.0
8906,6,0,0.0
8907,8,1,8.0
8908,1,1,1.0
8909,8,1,8.0
8910,5,0,3.0
8911,3,1,3.0
8912,2,1,2.0
8913,7,0,9.0
8914,2,0,0.0
8915,2,0,6.0
8916,4,1,4.0
8917,9,1,9.0
8918,6,0,4.0
8919,0,0,2.0
8920,4,0,3.0
8921,9,1,9.0
8922,9,1,9.0
8923,6,0,0.0
8924,9,1,9.0
8925,9,1,9.0
8926,6,1,6.0
8927,7,1,7.0
8928,3,1,3.0
8929,4,1,4.0
8930,3,1,3.0
8931,3,1,3.0
8932,9,1,9.0
8933,4,0,3.0
8934,7,1,7.0
8935,7,1,7.0
8936,8,1,8.0
8937,1,1,1.0
8938,1,1,1.0
8939,6,0,1.0
8940,6,0,4.0
8941,5,1,5.0
8942,7,1,7.0
8943,9,1,9.0
8944,4,1,4.0
8945,7,1,7.0
8946,6,0,4.0
8947,7,1,7.0
8948,0,1,0.0
8949,0,0,6.0
8950,2,0,4.0
8951,9,1,9.0
8952,9,1,9.0
8953,7,1,7.0
8954,7,1,7.0
8955,5,1,5.0
8956,0,1,0.0
8957,1,1,1.0
8958,4,0,2.0
8959,3,1,3.0
8960,4,1,4.0
8961,6,0,4.0
8962,4,1,4.0
8963,0,1,0.0
8964,9,1,9.0
8965,8,1,8.0
8966,7,1,7.0
8967,8,1,8.0
8968,4,1,4.0
8969,4,1,4.0
8970,8,1,8.0
8971,9,0,7.0
8972,7,1,7.0
8973,1,1,1.0
8974,6,0,4.0
8975,7,1,7.0
8976,9,1,9.0
8977,9,1,9.0
8978,0,1,0.0
8979,1,1,1.0
8980,5,0,9.0
8981,1,1,1.0
8982,1,1,1.0
8983,3,1,3.0
8984,6,1,6.0
8985,7,0,9.0
